Epoch	Train	Validation
epoch: 1, step: 140, train_time: 442.974, valid_time: 35.157, train_weights: 83786.000, train_canonicalBasePairWeights: 9820.000, train_loss: 3.218, train_accuracy: 0.095, train_canonicalBasePairAccuracy: 0.098, train_perplexity: 24.975, train_protein_weights: 66959.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 3.318, train_protein_accuracy: 0.080, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 27.617, train_dna_weights: 6333.000, train_dna_canonicalBasePairWeights: 4508.000, train_dna_loss: 2.693, train_dna_accuracy: 0.173, train_dna_canonicalBasePairAccuracy: 0.112, train_dna_perplexity: 14.780, train_rna_weights: 10494.000, train_rna_canonicalBasePairWeights: 5312.000, train_rna_loss: 2.893, train_rna_accuracy: 0.139, train_rna_canonicalBasePairAccuracy: 0.087, train_rna_perplexity: 18.043, valid_weights: 4162.000, valid_canonicalBasePairWeights: 959.000, valid_loss: 2.500, valid_accuracy: 0.154, valid_canonicalBasePairAccuracy: 0.062, valid_perplexity: 12.181, valid_protein_weights: 2661.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.960, valid_protein_accuracy: 0.110, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 19.293, valid_dna_weights: 439.000, valid_dna_canonicalBasePairWeights: 322.000, valid_dna_loss: 1.592, valid_dna_accuracy: 0.271, valid_dna_canonicalBasePairAccuracy: 0.161, valid_dna_perplexity: 4.915, valid_rna_weights: 1062.000, valid_rna_canonicalBasePairWeights: 637.000, valid_rna_loss: 1.723, valid_rna_accuracy: 0.217, valid_rna_canonicalBasePairAccuracy: 0.011, valid_rna_perplexity: 5.600
epoch: 164, step: 17039, train_time: 158.393, valid_time: 15.302, train_weights: 94396.000, train_canonicalBasePairWeights: 9511.000, train_loss: 2.048, train_accuracy: 0.402, train_canonicalBasePairAccuracy: 0.615, train_perplexity: 7.754, train_protein_weights: 77899.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.262, train_protein_accuracy: 0.352, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.607, train_dna_weights: 6080.000, train_dna_canonicalBasePairWeights: 4239.000, train_dna_loss: 0.971, train_dna_accuracy: 0.671, train_dna_canonicalBasePairAccuracy: 0.614, train_dna_perplexity: 2.640, train_rna_weights: 10417.000, train_rna_canonicalBasePairWeights: 5272.000, train_rna_loss: 1.074, train_rna_accuracy: 0.618, train_rna_canonicalBasePairAccuracy: 0.616, train_rna_perplexity: 2.928, valid_weights: 4709.000, valid_canonicalBasePairWeights: 561.000, valid_loss: 1.991, valid_accuracy: 0.412, valid_canonicalBasePairAccuracy: 0.643, valid_perplexity: 7.323, valid_protein_weights: 3844.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.201, valid_protein_accuracy: 0.367, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.032, valid_dna_weights: 260.000, valid_dna_canonicalBasePairWeights: 188.000, valid_dna_loss: 0.947, valid_dna_accuracy: 0.646, valid_dna_canonicalBasePairAccuracy: 0.638, valid_dna_perplexity: 2.577, valid_rna_weights: 605.000, valid_rna_canonicalBasePairWeights: 373.000, valid_rna_loss: 1.107, valid_rna_accuracy: 0.598, valid_rna_canonicalBasePairAccuracy: 0.646, valid_rna_perplexity: 3.025
epoch: 165, step: 17139, train_time: 151.293, valid_time: 25.758, train_weights: 90650.000, train_canonicalBasePairWeights: 9256.000, train_loss: 2.027, train_accuracy: 0.405, train_canonicalBasePairAccuracy: 0.638, train_perplexity: 7.595, train_protein_weights: 73208.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.263, train_protein_accuracy: 0.351, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.614, train_dna_weights: 5645.000, train_dna_canonicalBasePairWeights: 4053.000, train_dna_loss: 1.014, train_dna_accuracy: 0.635, train_dna_canonicalBasePairAccuracy: 0.626, train_dna_perplexity: 2.758, train_rna_weights: 11797.000, train_rna_canonicalBasePairWeights: 5203.000, train_rna_loss: 1.049, train_rna_accuracy: 0.633, train_rna_canonicalBasePairAccuracy: 0.648, train_rna_perplexity: 2.855, valid_weights: 4593.000, valid_canonicalBasePairWeights: 607.000, valid_loss: 2.037, valid_accuracy: 0.385, valid_canonicalBasePairAccuracy: 0.661, valid_perplexity: 7.666, valid_protein_weights: 3596.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.292, valid_protein_accuracy: 0.331, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.894, valid_dna_weights: 272.000, valid_dna_canonicalBasePairWeights: 166.000, valid_dna_loss: 1.083, valid_dna_accuracy: 0.574, valid_dna_canonicalBasePairAccuracy: 0.633, valid_dna_perplexity: 2.953, valid_rna_weights: 725.000, valid_rna_canonicalBasePairWeights: 441.000, valid_rna_loss: 1.129, valid_rna_accuracy: 0.579, valid_rna_canonicalBasePairAccuracy: 0.671, valid_rna_perplexity: 3.092
epoch: 166, step: 17239, train_time: 156.465, valid_time: 18.382, train_weights: 88615.000, train_canonicalBasePairWeights: 8786.000, train_loss: 2.091, train_accuracy: 0.386, train_canonicalBasePairAccuracy: 0.625, train_perplexity: 8.090, train_protein_weights: 73976.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.301, train_protein_accuracy: 0.336, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.983, train_dna_weights: 6345.000, train_dna_canonicalBasePairWeights: 4463.000, train_dna_loss: 0.983, train_dna_accuracy: 0.661, train_dna_canonicalBasePairAccuracy: 0.593, train_dna_perplexity: 2.672, train_rna_weights: 8294.000, train_rna_canonicalBasePairWeights: 4323.000, train_rna_loss: 1.063, train_rna_accuracy: 0.619, train_rna_canonicalBasePairAccuracy: 0.657, train_rna_perplexity: 2.895, valid_weights: 6115.000, valid_canonicalBasePairWeights: 508.000, valid_loss: 2.082, valid_accuracy: 0.399, valid_canonicalBasePairAccuracy: 0.571, valid_perplexity: 8.020, valid_protein_weights: 5326.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.233, valid_protein_accuracy: 0.367, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.325, valid_dna_weights: 358.000, valid_dna_canonicalBasePairWeights: 288.000, valid_dna_loss: 0.978, valid_dna_accuracy: 0.668, valid_dna_canonicalBasePairAccuracy: 0.559, valid_dna_perplexity: 2.660, valid_rna_weights: 431.000, valid_rna_canonicalBasePairWeights: 220.000, valid_rna_loss: 1.137, valid_rna_accuracy: 0.561, valid_rna_canonicalBasePairAccuracy: 0.586, valid_rna_perplexity: 3.116
epoch: 167, step: 17333, train_time: 148.236, valid_time: 19.132, train_weights: 90654.000, train_canonicalBasePairWeights: 9946.000, train_loss: 2.024, train_accuracy: 0.405, train_canonicalBasePairAccuracy: 0.643, train_perplexity: 7.572, train_protein_weights: 72201.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.273, train_protein_accuracy: 0.347, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.706, train_dna_weights: 5576.000, train_dna_canonicalBasePairWeights: 3734.000, train_dna_loss: 0.942, train_dna_accuracy: 0.690, train_dna_canonicalBasePairAccuracy: 0.618, train_dna_perplexity: 2.566, train_rna_weights: 12877.000, train_rna_canonicalBasePairWeights: 6212.000, train_rna_loss: 1.101, train_rna_accuracy: 0.607, train_rna_canonicalBasePairAccuracy: 0.658, train_rna_perplexity: 3.007, valid_weights: 3502.000, valid_canonicalBasePairWeights: 807.000, valid_loss: 1.884, valid_accuracy: 0.423, valid_canonicalBasePairAccuracy: 0.690, valid_perplexity: 6.578, valid_protein_weights: 2355.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.265, valid_protein_accuracy: 0.341, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.633, valid_dna_weights: 545.000, valid_dna_canonicalBasePairWeights: 476.000, valid_dna_loss: 1.018, valid_dna_accuracy: 0.633, valid_dna_canonicalBasePairAccuracy: 0.655, valid_dna_perplexity: 2.767, valid_rna_weights: 602.000, valid_rna_canonicalBasePairWeights: 331.000, valid_rna_loss: 1.176, valid_rna_accuracy: 0.553, valid_rna_canonicalBasePairAccuracy: 0.740, valid_rna_perplexity: 3.240
epoch: 168, step: 17436, train_time: 163.017, valid_time: 21.287, train_weights: 105463.000, train_canonicalBasePairWeights: 10988.000, train_loss: 2.012, train_accuracy: 0.407, train_canonicalBasePairAccuracy: 0.662, train_perplexity: 7.481, train_protein_weights: 82915.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.275, train_protein_accuracy: 0.346, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.731, train_dna_weights: 6446.000, train_dna_canonicalBasePairWeights: 4233.000, train_dna_loss: 0.972, train_dna_accuracy: 0.667, train_dna_canonicalBasePairAccuracy: 0.639, train_dna_perplexity: 2.644, train_rna_weights: 16102.000, train_rna_canonicalBasePairWeights: 6755.000, train_rna_loss: 1.075, train_rna_accuracy: 0.621, train_rna_canonicalBasePairAccuracy: 0.676, train_rna_perplexity: 2.929, valid_weights: 3897.000, valid_canonicalBasePairWeights: 568.000, valid_loss: 1.965, valid_accuracy: 0.425, valid_canonicalBasePairAccuracy: 0.595, valid_perplexity: 7.136, valid_protein_weights: 3022.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.233, valid_protein_accuracy: 0.369, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.327, valid_dna_weights: 362.000, valid_dna_canonicalBasePairWeights: 289.000, valid_dna_loss: 0.917, valid_dna_accuracy: 0.674, valid_dna_canonicalBasePairAccuracy: 0.602, valid_dna_perplexity: 2.501, valid_rna_weights: 513.000, valid_rna_canonicalBasePairWeights: 279.000, valid_rna_loss: 1.127, valid_rna_accuracy: 0.585, valid_rna_canonicalBasePairAccuracy: 0.588, valid_rna_perplexity: 3.088
epoch: 169, step: 17528, train_time: 153.604, valid_time: 20.979, train_weights: 94445.000, train_canonicalBasePairWeights: 8747.000, train_loss: 2.063, train_accuracy: 0.399, train_canonicalBasePairAccuracy: 0.637, train_perplexity: 7.868, train_protein_weights: 79113.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.268, train_protein_accuracy: 0.350, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.658, train_dna_weights: 5510.000, train_dna_canonicalBasePairWeights: 3773.000, train_dna_loss: 0.954, train_dna_accuracy: 0.676, train_dna_canonicalBasePairAccuracy: 0.633, train_dna_perplexity: 2.596, train_rna_weights: 9822.000, train_rna_canonicalBasePairWeights: 4974.000, train_rna_loss: 1.034, train_rna_accuracy: 0.641, train_rna_canonicalBasePairAccuracy: 0.640, train_rna_perplexity: 2.811, valid_weights: 5759.000, valid_canonicalBasePairWeights: 468.000, valid_loss: 2.073, valid_accuracy: 0.391, valid_canonicalBasePairAccuracy: 0.673, valid_perplexity: 7.945, valid_protein_weights: 4988.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.226, valid_protein_accuracy: 0.359, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.261, valid_dna_weights: 283.000, valid_dna_canonicalBasePairWeights: 200.000, valid_dna_loss: 0.938, valid_dna_accuracy: 0.650, valid_dna_canonicalBasePairAccuracy: 0.670, valid_dna_perplexity: 2.554, valid_rna_weights: 488.000, valid_rna_canonicalBasePairWeights: 268.000, valid_rna_loss: 1.165, valid_rna_accuracy: 0.557, valid_rna_canonicalBasePairAccuracy: 0.675, valid_rna_perplexity: 3.205
epoch: 170, step: 17622, train_time: 200.861, valid_time: 24.924, train_weights: 93952.000, train_canonicalBasePairWeights: 11362.000, train_loss: 2.001, train_accuracy: 0.410, train_canonicalBasePairAccuracy: 0.643, train_perplexity: 7.395, train_protein_weights: 73415.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.267, train_protein_accuracy: 0.349, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.648, train_dna_weights: 6422.000, train_dna_canonicalBasePairWeights: 4500.000, train_dna_loss: 0.964, train_dna_accuracy: 0.670, train_dna_canonicalBasePairAccuracy: 0.606, train_dna_perplexity: 2.623, train_rna_weights: 14115.000, train_rna_canonicalBasePairWeights: 6862.000, train_rna_loss: 1.089, train_rna_accuracy: 0.614, train_rna_canonicalBasePairAccuracy: 0.667, train_rna_perplexity: 2.973, valid_weights: 5394.000, valid_canonicalBasePairWeights: 940.000, valid_loss: 1.930, valid_accuracy: 0.419, valid_canonicalBasePairAccuracy: 0.678, valid_perplexity: 6.888, valid_protein_weights: 3958.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.238, valid_protein_accuracy: 0.354, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.371, valid_dna_weights: 405.000, valid_dna_canonicalBasePairWeights: 315.000, valid_dna_loss: 1.041, valid_dna_accuracy: 0.630, valid_dna_canonicalBasePairAccuracy: 0.698, valid_dna_perplexity: 2.833, valid_rna_weights: 1031.000, valid_rna_canonicalBasePairWeights: 625.000, valid_rna_loss: 1.097, valid_rna_accuracy: 0.587, valid_rna_canonicalBasePairAccuracy: 0.667, valid_rna_perplexity: 2.994
epoch: 171, step: 17721, train_time: 186.098, valid_time: 16.703, train_weights: 88497.000, train_canonicalBasePairWeights: 9361.000, train_loss: 2.049, train_accuracy: 0.399, train_canonicalBasePairAccuracy: 0.625, train_perplexity: 7.758, train_protein_weights: 72177.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.278, train_protein_accuracy: 0.345, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.753, train_dna_weights: 6191.000, train_dna_canonicalBasePairWeights: 4270.000, train_dna_loss: 0.982, train_dna_accuracy: 0.663, train_dna_canonicalBasePairAccuracy: 0.600, train_dna_perplexity: 2.671, train_rna_weights: 10129.000, train_rna_canonicalBasePairWeights: 5091.000, train_rna_loss: 1.070, train_rna_accuracy: 0.623, train_rna_canonicalBasePairAccuracy: 0.645, train_rna_perplexity: 2.915, valid_weights: 4571.000, valid_canonicalBasePairWeights: 846.000, valid_loss: 1.890, valid_accuracy: 0.446, valid_canonicalBasePairAccuracy: 0.665, valid_perplexity: 6.621, valid_protein_weights: 3209.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.257, valid_protein_accuracy: 0.361, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.551, valid_dna_weights: 309.000, valid_dna_canonicalBasePairWeights: 243.000, valid_dna_loss: 0.883, valid_dna_accuracy: 0.738, valid_dna_canonicalBasePairAccuracy: 0.638, valid_dna_perplexity: 2.418, valid_rna_weights: 1053.000, valid_rna_canonicalBasePairWeights: 603.000, valid_rna_loss: 1.069, valid_rna_accuracy: 0.616, valid_rna_canonicalBasePairAccuracy: 0.677, valid_rna_perplexity: 2.913
epoch: 172, step: 17819, train_time: 157.386, valid_time: 20.270, train_weights: 97694.000, train_canonicalBasePairWeights: 9138.000, train_loss: 2.067, train_accuracy: 0.397, train_canonicalBasePairAccuracy: 0.645, train_perplexity: 7.903, train_protein_weights: 81566.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.276, train_protein_accuracy: 0.346, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.738, train_dna_weights: 6029.000, train_dna_canonicalBasePairWeights: 3977.000, train_dna_loss: 0.956, train_dna_accuracy: 0.684, train_dna_canonicalBasePairAccuracy: 0.634, train_dna_perplexity: 2.600, train_rna_weights: 10099.000, train_rna_canonicalBasePairWeights: 5161.000, train_rna_loss: 1.045, train_rna_accuracy: 0.640, train_rna_canonicalBasePairAccuracy: 0.654, train_rna_perplexity: 2.843, valid_weights: 5559.000, valid_canonicalBasePairWeights: 703.000, valid_loss: 1.995, valid_accuracy: 0.419, valid_canonicalBasePairAccuracy: 0.634, valid_perplexity: 7.356, valid_protein_weights: 4405.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.239, valid_protein_accuracy: 0.365, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.385, valid_dna_weights: 444.000, valid_dna_canonicalBasePairWeights: 282.000, valid_dna_loss: 0.996, valid_dna_accuracy: 0.658, valid_dna_canonicalBasePairAccuracy: 0.592, valid_dna_perplexity: 2.708, valid_rna_weights: 710.000, valid_rna_canonicalBasePairWeights: 421.000, valid_rna_loss: 1.109, valid_rna_accuracy: 0.600, valid_rna_canonicalBasePairAccuracy: 0.663, valid_rna_perplexity: 3.031
epoch: 173, step: 17923, train_time: 165.626, valid_time: 20.038, train_weights: 95236.000, train_canonicalBasePairWeights: 9823.000, train_loss: 2.057, train_accuracy: 0.399, train_canonicalBasePairAccuracy: 0.631, train_perplexity: 7.819, train_protein_weights: 77782.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.287, train_protein_accuracy: 0.343, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.847, train_dna_weights: 6381.000, train_dna_canonicalBasePairWeights: 4464.000, train_dna_loss: 0.957, train_dna_accuracy: 0.670, train_dna_canonicalBasePairAccuracy: 0.585, train_dna_perplexity: 2.605, train_rna_weights: 11073.000, train_rna_canonicalBasePairWeights: 5359.000, train_rna_loss: 1.070, train_rna_accuracy: 0.630, train_rna_canonicalBasePairAccuracy: 0.669, train_rna_perplexity: 2.916, valid_weights: 4638.000, valid_canonicalBasePairWeights: 705.000, valid_loss: 1.950, valid_accuracy: 0.421, valid_canonicalBasePairAccuracy: 0.627, valid_perplexity: 7.028, valid_protein_weights: 3512.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.208, valid_protein_accuracy: 0.374, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.099, valid_dna_weights: 461.000, valid_dna_canonicalBasePairWeights: 335.000, valid_dna_loss: 1.029, valid_dna_accuracy: 0.640, valid_dna_canonicalBasePairAccuracy: 0.582, valid_dna_perplexity: 2.798, valid_rna_weights: 665.000, valid_rna_canonicalBasePairWeights: 370.000, valid_rna_loss: 1.225, valid_rna_accuracy: 0.519, valid_rna_canonicalBasePairAccuracy: 0.668, valid_rna_perplexity: 3.403
epoch: 174, step: 18019, train_time: 182.683, valid_time: 28.176, train_weights: 95272.000, train_canonicalBasePairWeights: 9800.000, train_loss: 2.066, train_accuracy: 0.392, train_canonicalBasePairAccuracy: 0.628, train_perplexity: 7.891, train_protein_weights: 78461.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.286, train_protein_accuracy: 0.340, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.839, train_dna_weights: 5862.000, train_dna_canonicalBasePairWeights: 4049.000, train_dna_loss: 0.988, train_dna_accuracy: 0.648, train_dna_canonicalBasePairAccuracy: 0.576, train_dna_perplexity: 2.685, train_rna_weights: 10949.000, train_rna_canonicalBasePairWeights: 5751.000, train_rna_loss: 1.062, train_rna_accuracy: 0.624, train_rna_canonicalBasePairAccuracy: 0.665, train_rna_perplexity: 2.892, valid_weights: 5661.000, valid_canonicalBasePairWeights: 648.000, valid_loss: 2.030, valid_accuracy: 0.403, valid_canonicalBasePairAccuracy: 0.674, valid_perplexity: 7.615, valid_protein_weights: 4651.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.235, valid_protein_accuracy: 0.359, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.345, valid_dna_weights: 457.000, valid_dna_canonicalBasePairWeights: 351.000, valid_dna_loss: 0.994, valid_dna_accuracy: 0.652, valid_dna_canonicalBasePairAccuracy: 0.675, valid_dna_perplexity: 2.701, valid_rna_weights: 553.000, valid_rna_canonicalBasePairWeights: 297.000, valid_rna_loss: 1.165, valid_rna_accuracy: 0.570, valid_rna_canonicalBasePairAccuracy: 0.673, valid_rna_perplexity: 3.206
epoch: 175, step: 18113, train_time: 225.169, valid_time: 29.014, train_weights: 85658.000, train_canonicalBasePairWeights: 9011.000, train_loss: 2.053, train_accuracy: 0.399, train_canonicalBasePairAccuracy: 0.640, train_perplexity: 7.794, train_protein_weights: 70467.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.277, train_protein_accuracy: 0.346, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.751, train_dna_weights: 6300.000, train_dna_canonicalBasePairWeights: 4330.000, train_dna_loss: 0.960, train_dna_accuracy: 0.673, train_dna_canonicalBasePairAccuracy: 0.610, train_dna_perplexity: 2.611, train_rna_weights: 8891.000, train_rna_canonicalBasePairWeights: 4681.000, train_rna_loss: 1.053, train_rna_accuracy: 0.629, train_rna_canonicalBasePairAccuracy: 0.669, train_rna_perplexity: 2.867, valid_weights: 4657.000, valid_canonicalBasePairWeights: 1009.000, valid_loss: 1.864, valid_accuracy: 0.446, valid_canonicalBasePairAccuracy: 0.673, valid_perplexity: 6.452, valid_protein_weights: 3070.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.257, valid_protein_accuracy: 0.368, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.558, valid_dna_weights: 478.000, valid_dna_canonicalBasePairWeights: 400.000, valid_dna_loss: 1.031, valid_dna_accuracy: 0.640, valid_dna_canonicalBasePairAccuracy: 0.683, valid_dna_perplexity: 2.804, valid_rna_weights: 1109.000, valid_rna_canonicalBasePairWeights: 609.000, valid_rna_loss: 1.136, valid_rna_accuracy: 0.577, valid_rna_canonicalBasePairAccuracy: 0.667, valid_rna_perplexity: 3.114
epoch: 176, step: 18202, train_time: 161.836, valid_time: 26.170, train_weights: 88676.000, train_canonicalBasePairWeights: 9185.000, train_loss: 2.027, train_accuracy: 0.409, train_canonicalBasePairAccuracy: 0.601, train_perplexity: 7.591, train_protein_weights: 72560.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.254, train_protein_accuracy: 0.354, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.529, train_dna_weights: 6323.000, train_dna_canonicalBasePairWeights: 4279.000, train_dna_loss: 0.958, train_dna_accuracy: 0.673, train_dna_canonicalBasePairAccuracy: 0.616, train_dna_perplexity: 2.605, train_rna_weights: 9793.000, train_rna_canonicalBasePairWeights: 4906.000, train_rna_loss: 1.032, train_rna_accuracy: 0.644, train_rna_canonicalBasePairAccuracy: 0.588, train_rna_perplexity: 2.808, valid_weights: 4810.000, valid_canonicalBasePairWeights: 768.000, valid_loss: 1.971, valid_accuracy: 0.411, valid_canonicalBasePairAccuracy: 0.730, valid_perplexity: 7.176, valid_protein_weights: 3646.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.259, valid_protein_accuracy: 0.347, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.571, valid_dna_weights: 307.000, valid_dna_canonicalBasePairWeights: 224.000, valid_dna_loss: 1.010, valid_dna_accuracy: 0.638, valid_dna_canonicalBasePairAccuracy: 0.665, valid_dna_perplexity: 2.745, valid_rna_weights: 857.000, valid_rna_canonicalBasePairWeights: 544.000, valid_rna_loss: 1.090, valid_rna_accuracy: 0.604, valid_rna_canonicalBasePairAccuracy: 0.757, valid_rna_perplexity: 2.974
